KAFKA-16379_G0,Fresh
KAFKA-16379_G0,Weekday
KAFKA-16379_G0,>=0
KAFKA-16379_G0,Assigned
KAFKA-16379_G0,Major
KAFKA-16379_G0,Open
KAFKA-16379_G1,Long
KAFKA-16379_G1,Weekday
KAFKA-16379_G1,>=1
KAFKA-16379_G1,Assigned
KAFKA-16379_G1,Major
KAFKA-16379_G1,Resolved
KAFKA-16380_G0,Fresh
KAFKA-16380_G0,Weekday
KAFKA-16380_G0,>=0
KAFKA-16380_G0,Assigned
KAFKA-16380_G0,Minor
KAFKA-16380_G0,Open
KAFKA-16381_G0,Fresh
KAFKA-16381_G0,Weekend
KAFKA-16381_G0,Weekday
KAFKA-16381_G0,>=0
KAFKA-16381_G0,Assigned
KAFKA-16381_G0,Minor
KAFKA-16381_G0,Open
KAFKA-16381_G1,Short
KAFKA-16381_G1,Weekend
KAFKA-16381_G1,Weekday
KAFKA-16381_G1,>=1
KAFKA-16381_G1,Assigned
KAFKA-16381_G1,Minor
KAFKA-16381_G1,Resolved
KAFKA-16382_G0,Fresh
KAFKA-16382_G0,Weekday
KAFKA-16382_G0,>=0
KAFKA-16382_G0,Unassigned
KAFKA-16382_G0,Major
KAFKA-16382_G0,Open
KAFKA-16383_G0,Fresh
KAFKA-16383_G0,Weekday
KAFKA-16383_G0,>=0
KAFKA-16383_G0,Assigned
KAFKA-16383_G0,Major
KAFKA-16383_G0,Open
KAFKA-16383_G1,Long
KAFKA-16383_G1,Weekday
KAFKA-16383_G1,>=1
KAFKA-16383_G1,Assigned
KAFKA-16383_G1,Major
KAFKA-16383_G1,In Progress
KAFKA-16383_G2,Long
KAFKA-16383_G2,Weekday
KAFKA-16383_G2,>=2
KAFKA-16383_G2,Assigned
KAFKA-16383_G2,Major
KAFKA-16383_G2,Resolved
KAFKA-16384_G0,Fresh
KAFKA-16384_G0,Weekday
KAFKA-16384_G0,>=0
KAFKA-16384_G0,Unassigned
KAFKA-16384_G0,Minor
KAFKA-16384_G0,Open
KAFKA-16385_G0,Fresh
KAFKA-16385_G0,Weekday
KAFKA-16385_G0,>=0
KAFKA-16385_G0,Assigned
KAFKA-16385_G0,Major
KAFKA-16385_G0,Open
KAFKA-16385_G1,Medium
KAFKA-16385_G1,Weekday
KAFKA-16385_G1,>=1
KAFKA-16385_G1,Assigned
KAFKA-16385_G1,Major
KAFKA-16385_G1,Resolved
KAFKA-16386_G0,Fresh
KAFKA-16386_G0,Weekday
KAFKA-16386_G0,>=0
KAFKA-16386_G0,Unassigned
KAFKA-16386_G0,Minor
KAFKA-16386_G0,Open
KAFKA-16386_G1,Short
KAFKA-16386_G1,Weekday
KAFKA-16386_G1,>=1
KAFKA-16386_G1,Unassigned
KAFKA-16386_G1,Minor
KAFKA-16386_G1,Resolved
KAFKA-16387_G0,Fresh
KAFKA-16387_G0,Weekday
KAFKA-16387_G0,>=0
KAFKA-16387_G0,Assigned
KAFKA-16387_G0,Minor
KAFKA-16387_G0,Open
KAFKA-16388_G0,Fresh
KAFKA-16388_G0,Weekday
KAFKA-16388_G0,>=0
KAFKA-16388_G0,Assigned
KAFKA-16388_G0,Minor
KAFKA-16388_G0,Open
KAFKA-16388_G1,Short
KAFKA-16388_G1,Weekend
KAFKA-16388_G1,Weekday
KAFKA-16388_G1,>=1
KAFKA-16388_G1,Assigned
KAFKA-16388_G1,Minor
KAFKA-16388_G1,Resolved
KAFKA-16389_G0,Fresh
KAFKA-16389_G0,Weekday
KAFKA-16389_G0,>=0
KAFKA-16389_G0,Assigned
KAFKA-16389_G0,Critical
KAFKA-16389_G0,Open
KAFKA-16389_G1,Medium
KAFKA-16389_G1,Weekday
KAFKA-16389_G1,>=1
KAFKA-16389_G1,Assigned
KAFKA-16389_G1,Critical
KAFKA-16389_G1,In Progress
KAFKA-16389_G2,Medium
KAFKA-16389_G2,Weekday
KAFKA-16389_G2,>=2
KAFKA-16389_G2,Assigned
KAFKA-16389_G2,Critical
KAFKA-16389_G2,Resolved
KAFKA-16390_G0,Fresh
KAFKA-16390_G0,Weekday
KAFKA-16390_G0,>=0
KAFKA-16390_G0,Assigned
KAFKA-16390_G0,Major
KAFKA-16390_G0,Open
KAFKA-16390_G1,Long
KAFKA-16390_G1,Weekday
KAFKA-16390_G1,>=1
KAFKA-16390_G1,Assigned
KAFKA-16390_G1,Major
KAFKA-16390_G1,Patch Available
KAFKA-16390_G2,Long
KAFKA-16390_G2,Weekend
KAFKA-16390_G2,Weekday
KAFKA-16390_G2,>=2
KAFKA-16390_G2,Assigned
KAFKA-16390_G2,Major
KAFKA-16390_G2,Resolved
KAFKA-16391_G0,Fresh
KAFKA-16391_G0,Weekday
KAFKA-16391_G0,>=0
KAFKA-16391_G0,Assigned
KAFKA-16391_G0,Minor
KAFKA-16391_G0,Open
KAFKA-16391_G1,Fresh
KAFKA-16391_G1,Weekday
KAFKA-16391_G1,>=1
KAFKA-16391_G1,Assigned
KAFKA-16391_G1,Minor
KAFKA-16391_G1,In Progress
KAFKA-16391_G2,Short
KAFKA-16391_G2,Weekday
KAFKA-16391_G2,>=2
KAFKA-16391_G2,Assigned
KAFKA-16391_G2,Minor
KAFKA-16391_G2,Resolved
KAFKA-16392_G0,Fresh
KAFKA-16392_G0,Weekday
KAFKA-16392_G0,>=0
KAFKA-16392_G0,Assigned
KAFKA-16392_G0,Minor
KAFKA-16392_G0,Open
KAFKA-16392_G1,Fresh
KAFKA-16392_G1,Weekday
KAFKA-16392_G1,>=1
KAFKA-16392_G1,Assigned
KAFKA-16392_G1,Minor
KAFKA-16392_G1,In Progress
KAFKA-16392_G2,Fresh
KAFKA-16392_G2,Weekday
KAFKA-16392_G2,>=2
KAFKA-16392_G2,Assigned
KAFKA-16392_G2,Minor
KAFKA-16392_G2,Patch Available
KAFKA-16392_G3,Short
KAFKA-16392_G3,Weekday
KAFKA-16392_G3,>=3
KAFKA-16392_G3,Assigned
KAFKA-16392_G3,Minor
KAFKA-16392_G3,Resolved
KAFKA-16393_G0,Fresh
KAFKA-16393_G0,Weekday
KAFKA-16393_G0,>=0
KAFKA-16393_G0,Assigned
KAFKA-16393_G0,Minor
KAFKA-16393_G0,Open
KAFKA-16393_G1,Long
KAFKA-16393_G1,Weekday
KAFKA-16393_G1,>=1
KAFKA-16393_G1,Assigned
KAFKA-16393_G1,Minor
KAFKA-16393_G1,Resolved
KAFKA-16394_G0,Fresh
KAFKA-16394_G0,Weekday
KAFKA-16394_G0,>=0
KAFKA-16394_G0,Assigned
KAFKA-16394_G0,Major
KAFKA-16394_G0,Open
KAFKA-16394_G1,Short
KAFKA-16394_G1,Weekday
KAFKA-16394_G1,>=1
KAFKA-16394_G1,Assigned
KAFKA-16394_G1,Major
KAFKA-16394_G1,In Progress
KAFKA-16394_G2,Short
KAFKA-16394_G2,Weekday
KAFKA-16394_G2,>=2
KAFKA-16394_G2,Assigned
KAFKA-16394_G2,Major
KAFKA-16394_G2,Patch Available
KAFKA-16395_G0,Fresh
KAFKA-16395_G0,Weekday
KAFKA-16395_G0,>=0
KAFKA-16395_G0,Assigned
KAFKA-16395_G0,Critical
KAFKA-16395_G0,Open
KAFKA-16395_G1,Fresh
KAFKA-16395_G1,Weekday
KAFKA-16395_G1,>=1
KAFKA-16395_G1,Assigned
KAFKA-16395_G1,Critical
KAFKA-16395_G1,Resolved
KAFKA-16396_G0,Fresh
KAFKA-16396_G0,Weekday
KAFKA-16396_G0,>=0
KAFKA-16396_G0,Unassigned
KAFKA-16396_G0,Minor
KAFKA-16396_G0,Open
KAFKA-16397_G0,Fresh
KAFKA-16397_G0,Weekday
KAFKA-16397_G0,>=0
KAFKA-16397_G0,Assigned
KAFKA-16397_G0,Minor
KAFKA-16397_G0,Open
KAFKA-16397_G1,Medium
KAFKA-16397_G1,Weekday
KAFKA-16397_G1,>=1
KAFKA-16397_G1,Assigned
KAFKA-16397_G1,Minor
KAFKA-16397_G1,Resolved
KAFKA-16398_G0,Fresh
KAFKA-16398_G0,Weekday
KAFKA-16398_G0,>=0
KAFKA-16398_G0,Unassigned
KAFKA-16398_G0,Critical
KAFKA-16398_G0,Open
KAFKA-16399_G0,Fresh
KAFKA-16399_G0,Weekday
KAFKA-16399_G0,>=0
KAFKA-16399_G0,Assigned
KAFKA-16399_G0,Major
KAFKA-16399_G0,Open
KAFKA-16399_G1,Long
KAFKA-16399_G1,Weekday
KAFKA-16399_G1,>=1
KAFKA-16399_G1,Assigned
KAFKA-16399_G1,Major
KAFKA-16399_G1,Resolved
KAFKA-16400_G0,Fresh
KAFKA-16400_G0,Weekday
KAFKA-16400_G0,>=0
KAFKA-16400_G0,Assigned
KAFKA-16400_G0,Major
KAFKA-16400_G0,Open
KAFKA-16401_G0,Fresh
KAFKA-16401_G0,Weekday
KAFKA-16401_G0,>=0
KAFKA-16401_G0,Unassigned
KAFKA-16401_G0,Major
KAFKA-16401_G0,Open
KAFKA-16402_G0,Fresh
KAFKA-16402_G0,Weekday
KAFKA-16402_G0,>=0
KAFKA-16402_G0,Unassigned
KAFKA-16402_G0,Major
KAFKA-16402_G0,Open
KAFKA-16403_G0,Fresh
KAFKA-16403_G0,Weekday
KAFKA-16403_G0,>=0
KAFKA-16403_G0,Unassigned
KAFKA-16403_G0,Major
KAFKA-16403_G0,Open
KAFKA-16403_G1,Short
KAFKA-16403_G1,Weekday
KAFKA-16403_G1,>=1
KAFKA-16403_G1,Unassigned
KAFKA-16403_G1,Major
KAFKA-16403_G1,Resolved
KAFKA-16404_G0,Fresh
KAFKA-16404_G0,Weekday
KAFKA-16404_G0,>=0
KAFKA-16404_G0,Unassigned
KAFKA-16404_G0,Major
KAFKA-16404_G0,Open
KAFKA-16404_G1,Short
KAFKA-16404_G1,Weekday
KAFKA-16404_G1,>=1
KAFKA-16404_G1,Unassigned
KAFKA-16404_G1,Major
KAFKA-16404_G1,Resolved
KAFKA-16405_G0,Fresh
KAFKA-16405_G0,Weekday
KAFKA-16405_G0,>=0
KAFKA-16405_G0,Assigned
KAFKA-16405_G0,Critical
KAFKA-16405_G0,Open
KAFKA-16405_G1,Medium
KAFKA-16405_G1,Weekday
KAFKA-16405_G1,>=1
KAFKA-16405_G1,Assigned
KAFKA-16405_G1,Critical
KAFKA-16405_G1,Resolved
KAFKA-16406_G0,Fresh
KAFKA-16406_G0,Weekday
KAFKA-16406_G0,>=0
KAFKA-16406_G0,Assigned
KAFKA-16406_G0,Major
KAFKA-16406_G0,Open
KAFKA-16406_G1,Long
KAFKA-16406_G1,Weekday
KAFKA-16406_G1,>=1
KAFKA-16406_G1,Assigned
KAFKA-16406_G1,Major
KAFKA-16406_G1,Resolved
KAFKA-16406_G2,Long
KAFKA-16406_G2,Weekday
KAFKA-16406_G2,>=2
KAFKA-16406_G2,Assigned
KAFKA-16406_G2,Major
KAFKA-16406_G2,Closed
KAFKA-16407_G0,Fresh
KAFKA-16407_G0,Weekday
KAFKA-16407_G0,>=0
KAFKA-16407_G0,Assigned
KAFKA-16407_G0,Major
KAFKA-16407_G0,Open
KAFKA-16407_G1,Short
KAFKA-16407_G1,Weekday
KAFKA-16407_G1,>=1
KAFKA-16407_G1,Assigned
KAFKA-16407_G1,Major
KAFKA-16407_G1,In Progress
KAFKA-16407_G2,Short
KAFKA-16407_G2,Weekday
KAFKA-16407_G2,>=2
KAFKA-16407_G2,Assigned
KAFKA-16407_G2,Major
KAFKA-16407_G2,Patch Available
KAFKA-16408_G0,Fresh
KAFKA-16408_G0,Weekday
KAFKA-16408_G0,>=0
KAFKA-16408_G0,Assigned
KAFKA-16408_G0,Minor
KAFKA-16408_G0,Open
KAFKA-16408_G1,Fresh
KAFKA-16408_G1,Weekday
KAFKA-16408_G1,>=1
KAFKA-16408_G1,Assigned
KAFKA-16408_G1,Minor
KAFKA-16408_G1,In Progress
KAFKA-16408_G2,Fresh
KAFKA-16408_G2,Weekday
KAFKA-16408_G2,>=2
KAFKA-16408_G2,Assigned
KAFKA-16408_G2,Minor
KAFKA-16408_G2,Patch Available
KAFKA-16408_G3,Short
KAFKA-16408_G3,Weekday
KAFKA-16408_G3,>=3
KAFKA-16408_G3,Assigned
KAFKA-16408_G3,Minor
KAFKA-16408_G3,Resolved
KAFKA-16409_G0,Fresh
KAFKA-16409_G0,Weekday
KAFKA-16409_G0,>=0
KAFKA-16409_G0,Assigned
KAFKA-16409_G0,Minor
KAFKA-16409_G0,Open
KAFKA-16409_G1,Fresh
KAFKA-16409_G1,Weekend
KAFKA-16409_G1,Weekday
KAFKA-16409_G1,>=1
KAFKA-16409_G1,Assigned
KAFKA-16409_G1,Minor
KAFKA-16409_G1,In Progress
KAFKA-16409_G2,Short
KAFKA-16409_G2,Weekday
KAFKA-16409_G2,>=2
KAFKA-16409_G2,Assigned
KAFKA-16409_G2,Minor
KAFKA-16409_G2,Resolved
KAFKA-16410_G0,Fresh
KAFKA-16410_G0,Weekday
KAFKA-16410_G0,>=0
KAFKA-16410_G0,Assigned
KAFKA-16410_G0,Critical
KAFKA-16410_G0,Open
KAFKA-16410_G1,Short
KAFKA-16410_G1,Weekday
KAFKA-16410_G1,>=1
KAFKA-16410_G1,Assigned
KAFKA-16410_G1,Critical
KAFKA-16410_G1,Resolved
KAFKA-16411_G0,Fresh
KAFKA-16411_G0,Weekday
KAFKA-16411_G0,>=0
KAFKA-16411_G0,Assigned
KAFKA-16411_G0,Critical
KAFKA-16411_G0,Open
KAFKA-16411_G1,Short
KAFKA-16411_G1,Weekday
KAFKA-16411_G1,>=1
KAFKA-16411_G1,Assigned
KAFKA-16411_G1,Critical
KAFKA-16411_G1,Resolved
KAFKA-16412_G0,Fresh
KAFKA-16412_G0,Weekend
KAFKA-16412_G0,Weekday
KAFKA-16412_G0,>=0
KAFKA-16412_G0,Unassigned
KAFKA-16412_G0,Major
KAFKA-16412_G0,Open
KAFKA-16413_G0,Fresh
KAFKA-16413_G0,Weekend
KAFKA-16413_G0,Weekday
KAFKA-16413_G0,>=0
KAFKA-16413_G0,Assigned
KAFKA-16413_G0,Minor
KAFKA-16413_G0,Open
KAFKA-16413_G1,Short
KAFKA-16413_G1,Weekday
KAFKA-16413_G1,>=1
KAFKA-16413_G1,Assigned
KAFKA-16413_G1,Minor
KAFKA-16413_G1,In Progress
KAFKA-16413_G2,Medium
KAFKA-16413_G2,Weekday
KAFKA-16413_G2,>=2
KAFKA-16413_G2,Assigned
KAFKA-16413_G2,Minor
KAFKA-16413_G2,Resolved
KAFKA-16414_G0,Fresh
KAFKA-16414_G0,Weekend
KAFKA-16414_G0,Weekday
KAFKA-16414_G0,>=0
KAFKA-16414_G0,Assigned
KAFKA-16414_G0,Major
KAFKA-16414_G0,Open
KAFKA-16415_G0,Fresh
KAFKA-16415_G0,Weekend
KAFKA-16415_G0,Weekday
KAFKA-16415_G0,>=0
KAFKA-16415_G0,Assigned
KAFKA-16415_G0,Minor
KAFKA-16415_G0,Open
KAFKA-16415_G1,Fresh
KAFKA-16415_G1,Weekend
KAFKA-16415_G1,Weekday
KAFKA-16415_G1,>=1
KAFKA-16415_G1,Assigned
KAFKA-16415_G1,Minor
KAFKA-16415_G1,In Progress
KAFKA-16415_G2,Fresh
KAFKA-16415_G2,Weekend
KAFKA-16415_G2,Weekday
KAFKA-16415_G2,>=2
KAFKA-16415_G2,Assigned
KAFKA-16415_G2,Minor
KAFKA-16415_G2,Patch Available
KAFKA-16415_G3,Fresh
KAFKA-16415_G3,Weekday
KAFKA-16415_G3,>=3
KAFKA-16415_G3,Assigned
KAFKA-16415_G3,Minor
KAFKA-16415_G3,Resolved
KAFKA-16416_G0,Fresh
KAFKA-16416_G0,Weekday
KAFKA-16416_G0,>=0
KAFKA-16416_G0,Assigned
KAFKA-16416_G0,Minor
KAFKA-16416_G0,Open
KAFKA-16416_G1,Fresh
KAFKA-16416_G1,Weekday
KAFKA-16416_G1,>=1
KAFKA-16416_G1,Assigned
KAFKA-16416_G1,Minor
KAFKA-16416_G1,Resolved
KAFKA-16417_G0,Fresh
KAFKA-16417_G0,Weekday
KAFKA-16417_G0,>=0
KAFKA-16417_G0,Assigned
KAFKA-16417_G0,Major
KAFKA-16417_G0,Open
KAFKA-16418_G0,Fresh
KAFKA-16418_G0,Weekday
KAFKA-16418_G0,>=0
KAFKA-16418_G0,Assigned
KAFKA-16418_G0,Major
KAFKA-16418_G0,Open
KAFKA-16418_G1,Long
KAFKA-16418_G1,Weekday
KAFKA-16418_G1,>=1
KAFKA-16418_G1,Assigned
KAFKA-16418_G1,Major
KAFKA-16418_G1,Resolved
KAFKA-16418_G2,Long
KAFKA-16418_G2,Weekday
KAFKA-16418_G2,>=2
KAFKA-16418_G2,Assigned
KAFKA-16418_G2,Major
KAFKA-16418_G2,Closed
KAFKA-16419_G0,Fresh
KAFKA-16419_G0,Weekday
KAFKA-16419_G0,>=0
KAFKA-16419_G0,Assigned
KAFKA-16419_G0,Major
KAFKA-16419_G0,Open
KAFKA-16420_G0,Fresh
KAFKA-16420_G0,Weekday
KAFKA-16420_G0,>=0
KAFKA-16420_G0,Assigned
KAFKA-16420_G0,Minor
KAFKA-16420_G0,Open
KAFKA-16420_G1,Fresh
KAFKA-16420_G1,Weekday
KAFKA-16420_G1,>=1
KAFKA-16420_G1,Assigned
KAFKA-16420_G1,Minor
KAFKA-16420_G1,Patch Available
KAFKA-16420_G2,Short
KAFKA-16420_G2,Weekday
KAFKA-16420_G2,>=2
KAFKA-16420_G2,Assigned
KAFKA-16420_G2,Minor
KAFKA-16420_G2,Open
KAFKA-16421_G0,Fresh
KAFKA-16421_G0,Weekday
KAFKA-16421_G0,>=0
KAFKA-16421_G0,Unassigned
KAFKA-16421_G0,Minor
KAFKA-16421_G0,Open
KAFKA-16422_G0,Fresh
KAFKA-16422_G0,Weekday
KAFKA-16422_G0,>=0
KAFKA-16422_G0,Unassigned
KAFKA-16422_G0,Minor
KAFKA-16422_G0,Open
KAFKA-16423_G0,Fresh
KAFKA-16423_G0,Weekday
KAFKA-16423_G0,>=0
KAFKA-16423_G0,Unassigned
KAFKA-16423_G0,Minor
KAFKA-16423_G0,Open
KAFKA-16423_G1,Fresh
KAFKA-16423_G1,Weekday
KAFKA-16423_G1,>=1
KAFKA-16423_G1,Unassigned
KAFKA-16423_G1,Minor
KAFKA-16423_G1,In Progress
KAFKA-16423_G2,Fresh
KAFKA-16423_G2,Weekday
KAFKA-16423_G2,>=2
KAFKA-16423_G2,Unassigned
KAFKA-16423_G2,Minor
KAFKA-16423_G2,Open
KAFKA-16423_G3,Fresh
KAFKA-16423_G3,Weekday
KAFKA-16423_G3,>=3
KAFKA-16423_G3,Unassigned
KAFKA-16423_G3,Minor
KAFKA-16423_G3,In Progress
KAFKA-16423_G4,Fresh
KAFKA-16423_G4,Weekday
KAFKA-16423_G4,>=4
KAFKA-16423_G4,Unassigned
KAFKA-16423_G4,Minor
KAFKA-16423_G4,Resolved
KAFKA-16423_G5,Fresh
KAFKA-16423_G5,Weekday
KAFKA-16423_G5,>=5
KAFKA-16423_G5,Unassigned
KAFKA-16423_G5,Minor
KAFKA-16423_G5,Reopened
KAFKA-16423_G6,Fresh
KAFKA-16423_G6,Weekday
KAFKA-16423_G6,>=6
KAFKA-16423_G6,Unassigned
KAFKA-16423_G6,Minor
KAFKA-16423_G6,Resolved
KAFKA-16424_G0,Fresh
KAFKA-16424_G0,Weekday
KAFKA-16424_G0,>=0
KAFKA-16424_G0,Assigned
KAFKA-16424_G0,Major
KAFKA-16424_G0,Open
KAFKA-16424_G1,Short
KAFKA-16424_G1,Weekday
KAFKA-16424_G1,>=1
KAFKA-16424_G1,Assigned
KAFKA-16424_G1,Major
KAFKA-16424_G1,In Progress
KAFKA-16424_G2,Medium
KAFKA-16424_G2,Weekday
KAFKA-16424_G2,>=2
KAFKA-16424_G2,Assigned
KAFKA-16424_G2,Major
KAFKA-16424_G2,Resolved
KAFKA-16425_G0,Fresh
KAFKA-16425_G0,Weekday
KAFKA-16425_G0,>=0
KAFKA-16425_G0,Assigned
KAFKA-16425_G0,Major
KAFKA-16425_G0,Open
KAFKA-16426_G0,Fresh
KAFKA-16426_G0,Weekday
KAFKA-16426_G0,>=0
KAFKA-16426_G0,Assigned
KAFKA-16426_G0,Minor
KAFKA-16426_G0,Open
KAFKA-16427_G0,Fresh
KAFKA-16427_G0,Weekday
KAFKA-16427_G0,>=0
KAFKA-16427_G0,Assigned
KAFKA-16427_G0,Critical
KAFKA-16427_G0,Open
KAFKA-16427_G1,Short
KAFKA-16427_G1,Weekday
KAFKA-16427_G1,>=1
KAFKA-16427_G1,Assigned
KAFKA-16427_G1,Critical
KAFKA-16427_G1,In Progress
KAFKA-16427_G2,Medium
KAFKA-16427_G2,Weekday
KAFKA-16427_G2,>=2
KAFKA-16427_G2,Assigned
KAFKA-16427_G2,Critical
KAFKA-16427_G2,Open
KAFKA-16427_G3,Long
KAFKA-16427_G3,Weekday
KAFKA-16427_G3,>=3
KAFKA-16427_G3,Assigned
KAFKA-16427_G3,Critical
KAFKA-16427_G3,In Progress
KAFKA-16427_G4,Long
KAFKA-16427_G4,Weekday
KAFKA-16427_G4,>=4
KAFKA-16427_G4,Assigned
KAFKA-16427_G4,Critical
KAFKA-16427_G4,Patch Available
KAFKA-16427_G5,Long
KAFKA-16427_G5,Weekend
KAFKA-16427_G5,Weekday
KAFKA-16427_G5,>=5
KAFKA-16427_G5,Assigned
KAFKA-16427_G5,Critical
KAFKA-16427_G5,Resolved
KAFKA-16428_G0,Fresh
KAFKA-16428_G0,Weekday
KAFKA-16428_G0,>=0
KAFKA-16428_G0,Assigned
KAFKA-16428_G0,Major
KAFKA-16428_G0,Open
KAFKA-16428_G1,Fresh
KAFKA-16428_G1,Weekday
KAFKA-16428_G1,>=1
KAFKA-16428_G1,Assigned
KAFKA-16428_G1,Major
KAFKA-16428_G1,Resolved
KAFKA-16429_G0,Fresh
KAFKA-16429_G0,Weekday
KAFKA-16429_G0,>=0
KAFKA-16429_G0,Assigned
KAFKA-16429_G0,Minor
KAFKA-16429_G0,Open
KAFKA-16430_G0,Fresh
KAFKA-16430_G0,Weekday
KAFKA-16430_G0,>=0
KAFKA-16430_G0,Unassigned
KAFKA-16430_G0,Critical
KAFKA-16430_G0,Open
KAFKA-16431_G0,Fresh
KAFKA-16431_G0,Weekday
KAFKA-16431_G0,>=0
KAFKA-16431_G0,Assigned
KAFKA-16431_G0,Critical
KAFKA-16431_G0,Open
KAFKA-16431_G1,Fresh
KAFKA-16431_G1,Weekday
KAFKA-16431_G1,>=1
KAFKA-16431_G1,Assigned
KAFKA-16431_G1,Critical
KAFKA-16431_G1,Resolved
KAFKA-16431_G2,Medium
KAFKA-16431_G2,Weekday
KAFKA-16431_G2,>=2
KAFKA-16431_G2,Assigned
KAFKA-16431_G2,Critical
KAFKA-16431_G2,Reopened
KAFKA-16431_G3,Medium
KAFKA-16431_G3,Weekday
KAFKA-16431_G3,>=3
KAFKA-16431_G3,Assigned
KAFKA-16431_G3,Critical
KAFKA-16431_G3,Resolved
KAFKA-16432_G0,Fresh
KAFKA-16432_G0,Weekday
KAFKA-16432_G0,>=0
KAFKA-16432_G0,Unassigned
KAFKA-16432_G0,Major
KAFKA-16432_G0,Open
KAFKA-16432_G1,Fresh
KAFKA-16432_G1,Weekday
KAFKA-16432_G1,>=1
KAFKA-16432_G1,Unassigned
KAFKA-16432_G1,Major
KAFKA-16432_G1,Resolved
KAFKA-16433_G0,Fresh
KAFKA-16433_G0,Weekday
KAFKA-16433_G0,>=0
KAFKA-16433_G0,Assigned
KAFKA-16433_G0,Critical
KAFKA-16433_G0,Open
KAFKA-16433_G1,Medium
KAFKA-16433_G1,Weekday
KAFKA-16433_G1,>=1
KAFKA-16433_G1,Assigned
KAFKA-16433_G1,Critical
KAFKA-16433_G1,In Progress
KAFKA-16433_G2,Medium
KAFKA-16433_G2,Weekday
KAFKA-16433_G2,>=2
KAFKA-16433_G2,Assigned
KAFKA-16433_G2,Critical
KAFKA-16433_G2,Patch Available
KAFKA-16433_G3,Medium
KAFKA-16433_G3,Weekday
KAFKA-16433_G3,>=3
KAFKA-16433_G3,Assigned
KAFKA-16433_G3,Critical
KAFKA-16433_G3,Resolved
KAFKA-16434_G0,Fresh
KAFKA-16434_G0,Weekday
KAFKA-16434_G0,>=0
KAFKA-16434_G0,Assigned
KAFKA-16434_G0,Major
KAFKA-16434_G0,Open
KAFKA-16434_G1,Fresh
KAFKA-16434_G1,Weekday
KAFKA-16434_G1,>=1
KAFKA-16434_G1,Assigned
KAFKA-16434_G1,Major
KAFKA-16434_G1,In Progress
KAFKA-16434_G2,Fresh
KAFKA-16434_G2,Weekday
KAFKA-16434_G2,>=2
KAFKA-16434_G2,Assigned
KAFKA-16434_G2,Major
KAFKA-16434_G2,Patch Available
KAFKA-16435_G0,Fresh
KAFKA-16435_G0,Weekday
KAFKA-16435_G0,>=0
KAFKA-16435_G0,Assigned
KAFKA-16435_G0,Major
KAFKA-16435_G0,Open
KAFKA-16435_G1,Short
KAFKA-16435_G1,Weekday
KAFKA-16435_G1,>=1
KAFKA-16435_G1,Assigned
KAFKA-16435_G1,Major
KAFKA-16435_G1,Resolved
KAFKA-16436_G0,Fresh
KAFKA-16436_G0,Weekday
KAFKA-16436_G0,>=0
KAFKA-16436_G0,Assigned
KAFKA-16436_G0,Major
KAFKA-16436_G0,Open
KAFKA-16436_G1,Medium
KAFKA-16436_G1,Weekday
KAFKA-16436_G1,>=1
KAFKA-16436_G1,Assigned
KAFKA-16436_G1,Major
KAFKA-16436_G1,Resolved
KAFKA-16437_G0,Fresh
KAFKA-16437_G0,Weekday
KAFKA-16437_G0,>=0
KAFKA-16437_G0,Assigned
KAFKA-16437_G0,Major
KAFKA-16437_G0,Open
KAFKA-16437_G1,Long
KAFKA-16437_G1,Weekday
KAFKA-16437_G1,>=1
KAFKA-16437_G1,Assigned
KAFKA-16437_G1,Major
KAFKA-16437_G1,In Progress
KAFKA-16438_G0,Fresh
KAFKA-16438_G0,Weekday
KAFKA-16438_G0,>=0
KAFKA-16438_G0,Assigned
KAFKA-16438_G0,Critical
KAFKA-16438_G0,Open
KAFKA-16438_G1,Fresh
KAFKA-16438_G1,Weekday
KAFKA-16438_G1,>=1
KAFKA-16438_G1,Assigned
KAFKA-16438_G1,Critical
KAFKA-16438_G1,In Progress
KAFKA-16438_G2,Fresh
KAFKA-16438_G2,Weekday
KAFKA-16438_G2,>=2
KAFKA-16438_G2,Assigned
KAFKA-16438_G2,Critical
KAFKA-16438_G2,Patch Available
KAFKA-16438_G3,Short
KAFKA-16438_G3,Weekday
KAFKA-16438_G3,>=3
KAFKA-16438_G3,Assigned
KAFKA-16438_G3,Critical
KAFKA-16438_G3,Resolved
KAFKA-16439_G0,Fresh
KAFKA-16439_G0,Weekday
KAFKA-16439_G0,>=0
KAFKA-16439_G0,Assigned
KAFKA-16439_G0,Critical
KAFKA-16439_G0,Open
KAFKA-16439_G1,Fresh
KAFKA-16439_G1,Weekday
KAFKA-16439_G1,>=1
KAFKA-16439_G1,Assigned
KAFKA-16439_G1,Critical
KAFKA-16439_G1,In Progress
KAFKA-16439_G2,Fresh
KAFKA-16439_G2,Weekday
KAFKA-16439_G2,>=2
KAFKA-16439_G2,Assigned
KAFKA-16439_G2,Critical
KAFKA-16439_G2,Patch Available
KAFKA-16439_G3,Short
KAFKA-16439_G3,Weekday
KAFKA-16439_G3,>=3
KAFKA-16439_G3,Assigned
KAFKA-16439_G3,Critical
KAFKA-16439_G3,Resolved
KAFKA-16440_G0,Fresh
KAFKA-16440_G0,Weekday
KAFKA-16440_G0,>=0
KAFKA-16440_G0,Assigned
KAFKA-16440_G0,Critical
KAFKA-16440_G0,Open
KAFKA-16440_G1,Fresh
